"","Player","Pos.x","Age.x","Tm.x","G.x","GS","MP.x","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Pos.y","Age.y","Tm.y","G.y","MP.y","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP"
"236","Tyler Ennis\ennisty01","PG",22,"LAL",22,2,17.8,3,6.5,0.451,1,2.5,0.389,2,4.1,0.489,0.524,0.9,1,0.864,0.2,1,1.2,2.4,0.9,0.1,1,1.3,7.7,"PG",22,"HOU",31,196,4,0.444,0.25,0.047,2.2,8.4,5.3,24.5,1.5,0,26.9,19.3,NA,-0.4,0.1,-0.2,-0.061,NA,-6.8,-2.7,-9.5,-0.4
"237","Tyler Ennis\ennisty01","PG",22,"LAL",22,2,17.8,3,6.5,0.451,1,2.5,0.389,2,4.1,0.489,0.524,0.9,1,0.864,0.2,1,1.2,2.4,0.9,0.1,1,1.3,7.7,"PG",22,"LAL",22,392,14.3,0.553,0.375,0.153,1.3,6.1,3.6,20.3,2.4,0.4,12,19,NA,0.5,0.1,0.6,0.077,NA,0.1,-2.8,-2.7,-0.1
"238","Tyreke Evans\evansty01","SF",27,"TOT",40,6,19.7,3.8,9.3,0.405,1.1,3,0.356,2.7,6.3,0.429,0.462,1.7,2.3,0.75,0.3,3.1,3.4,3.1,0.9,0.2,1.5,1.5,10.3,"SF",27,"TOT",40,788,15.5,0.501,0.319,0.249,1.8,17.2,9.5,25.9,2.2,1,12.9,26.7,NA,-0.2,0.9,0.7,0.045,NA,-0.7,-0.1,-0.9,0.2
"239","Tyreke Evans\evansty01","SF",27,"TOT",40,6,19.7,3.8,9.3,0.405,1.1,3,0.356,2.7,6.3,0.429,0.462,1.7,2.3,0.75,0.3,3.1,3.4,3.1,0.9,0.2,1.5,1.5,10.3,"SF",27,"NOP",26,474,15.8,0.491,0.308,0.256,1.3,17.9,9.6,31.3,2.4,0.7,13.4,27.2,NA,-0.1,0.7,0.5,0.053,NA,-0.6,0.5,0,0.2
"240","Tyreke Evans\evansty01","SF",27,"TOT",40,6,19.7,3.8,9.3,0.405,1.1,3,0.356,2.7,6.3,0.429,0.462,1.7,2.3,0.75,0.3,3.1,3.4,3.1,0.9,0.2,1.5,1.5,10.3,"SF",27,"SAC",14,314,14.9,0.516,0.336,0.238,2.6,16,9.4,17.7,1.9,1.5,12.2,26,NA,0,0.3,0.2,0.034,NA,-1,-1.2,-2.2,0
"241","Tyreke Evans\evansty01","SF",27,"NOP",26,0,18.2,3.5,8.7,0.401,0.8,2.7,0.3,2.7,6,0.446,0.447,1.7,2.2,0.776,0.2,3.1,3.3,3.5,0.9,0.2,1.5,1.6,9.5,"SF",27,"TOT",40,788,15.5,0.501,0.319,0.249,1.8,17.2,9.5,25.9,2.2,1,12.9,26.7,NA,-0.2,0.9,0.7,0.045,NA,-0.7,-0.1,-0.9,0.2
"242","Tyreke Evans\evansty01","SF",27,"NOP",26,0,18.2,3.5,8.7,0.401,0.8,2.7,0.3,2.7,6,0.446,0.447,1.7,2.2,0.776,0.2,3.1,3.3,3.5,0.9,0.2,1.5,1.6,9.5,"SF",27,"NOP",26,474,15.8,0.491,0.308,0.256,1.3,17.9,9.6,31.3,2.4,0.7,13.4,27.2,NA,-0.1,0.7,0.5,0.053,NA,-0.6,0.5,0,0.2
"243","Tyreke Evans\evansty01","SF",27,"NOP",26,0,18.2,3.5,8.7,0.401,0.8,2.7,0.3,2.7,6,0.446,0.447,1.7,2.2,0.776,0.2,3.1,3.3,3.5,0.9,0.2,1.5,1.6,9.5,"SF",27,"SAC",14,314,14.9,0.516,0.336,0.238,2.6,16,9.4,17.7,1.9,1.5,12.2,26,NA,0,0.3,0.2,0.034,NA,-1,-1.2,-2.2,0
"244","Tyreke Evans\evansty01","SF",27,"SAC",14,6,22.4,4.2,10.2,0.413,1.5,3.4,0.438,2.7,6.8,0.4,0.486,1.7,2.4,0.706,0.5,3.1,3.6,2.4,0.9,0.4,1.6,1.4,11.6,"SF",27,"TOT",40,788,15.5,0.501,0.319,0.249,1.8,17.2,9.5,25.9,2.2,1,12.9,26.7,NA,-0.2,0.9,0.7,0.045,NA,-0.7,-0.1,-0.9,0.2
"245","Tyreke Evans\evansty01","SF",27,"SAC",14,6,22.4,4.2,10.2,0.413,1.5,3.4,0.438,2.7,6.8,0.4,0.486,1.7,2.4,0.706,0.5,3.1,3.6,2.4,0.9,0.4,1.6,1.4,11.6,"SF",27,"NOP",26,474,15.8,0.491,0.308,0.256,1.3,17.9,9.6,31.3,2.4,0.7,13.4,27.2,NA,-0.1,0.7,0.5,0.053,NA,-0.6,0.5,0,0.2
"246","Tyreke Evans\evansty01","SF",27,"SAC",14,6,22.4,4.2,10.2,0.413,1.5,3.4,0.438,2.7,6.8,0.4,0.486,1.7,2.4,0.706,0.5,3.1,3.6,2.4,0.9,0.4,1.6,1.4,11.6,"SF",27,"SAC",14,314,14.9,0.516,0.336,0.238,2.6,16,9.4,17.7,1.9,1.5,12.2,26,NA,0,0.3,0.2,0.034,NA,-1,-1.2,-2.2,0
"247","Dante Exum\exumda01","PG",21,"UTA",66,26,18.6,2.3,5.5,0.427,0.7,2.3,0.295,1.7,3.2,0.519,0.488,0.9,1.1,0.795,0.5,1.5,2,1.7,0.3,0.2,1.2,2.2,6.2,"PG",21,"UTA",66,1228,8.5,0.521,0.41,0.201,2.9,9.3,6.2,14.1,0.9,0.8,16.8,18.1,NA,-0.1,1.3,1.2,0.046,NA,-2,-0.5,-2.5,-0.1
"248","Kenneth Faried\farieke01","PF",27,"DEN",61,34,21.2,3.7,6.8,0.548,0,0.1,0,3.7,6.7,0.556,0.548,2.1,3.1,0.693,3,4.6,7.6,0.9,0.7,0.7,1,2,9.6,"PF",27,"DEN",61,1296,20.3,0.588,0.014,0.454,15.8,23.6,19.7,6.3,1.6,2.4,10.6,18.3,NA,3.3,1.2,4.5,0.168,NA,0.9,-0.1,0.8,0.9
"249","Jordan Farmar\farmajo01","PG",30,"SAC",2,0,17.5,2,6,0.333,2,4.5,0.444,0,1.5,0,0.5,0,0,NA,0.5,1,1.5,4.5,1,0,1.5,0.5,6,"PG",30,"SAC",2,35,14.4,0.5,0.75,0,3.3,6.5,5,38.6,2.9,0,20,19.4,NA,0,0,0,0.063,NA,0.7,-3.7,-3,0
"250","Derrick Favors\favorde01","PF",25,"UTA",50,39,23.7,4.1,8.3,0.487,0.1,0.2,0.3,4,8.1,0.491,0.49,1.3,2.2,0.615,1.8,4.3,6.1,1.1,0.9,0.8,1.2,2.1,9.5,"PF",25,"UTA",50,1186,15.8,0.512,0.024,0.261,9.2,20.2,14.9,7.9,2,2.7,11.4,20.7,NA,0.5,2.2,2.7,0.109,NA,-2.4,2.3,-0.1,0.6
"251","Kay Felder\feldeka01","PG",21,"CLE",42,0,9.2,1.5,3.8,0.392,0.2,0.5,0.318,1.3,3.2,0.404,0.415,0.8,1.2,0.714,0.1,0.9,1,1.4,0.4,0.2,0.7,0.9,4,"PG",21,"CLE",42,386,11.4,0.462,0.139,0.31,0.9,10.5,5.9,22.7,2.3,1.5,14.3,24.2,NA,-0.3,0.4,0.1,0.008,NA,-4.8,-1.2,-6,-0.4
"252","Cristiano Felício\feliccr01","C",24,"CHI",66,0,15.8,1.9,3.3,0.579,0,0,NA,1.9,3.3,0.579,0.579,0.9,1.4,0.645,1.9,2.8,4.7,0.6,0.4,0.3,0.5,1.7,4.8,"C",24,"CHI",66,1040,15.3,0.603,0,0.421,12.8,19.5,16.1,5.7,1.2,1.3,11.2,12.4,NA,2.1,1.3,3.4,0.158,NA,-0.6,0.6,0,0.5
"253","Raymond Felton\feltora01","PG",32,"LAC",80,11,21.3,2.8,6.4,0.43,0.6,1.8,0.319,2.2,4.6,0.473,0.475,0.6,0.8,0.781,0.4,2.3,2.7,2.4,0.8,0.3,1,1.6,6.7,"PG",32,"LAC",80,1700,10.9,0.496,0.28,0.125,2.2,11.9,7.2,16.3,1.9,1.1,13.3,16.5,NA,0.2,1.8,1.9,0.055,NA,-1.8,0.8,-1,0.4
"254","Yogi Ferrell\ferreyo01","PG",23,"TOT",46,29,26,3.5,8.6,0.406,1.5,3.8,0.386,2,4.7,0.422,0.492,1.6,1.9,0.831,0.4,2,2.4,3.7,0.9,0.2,1.5,2,10,"PG",23,"TOT",46,1197,13.1,0.533,0.447,0.226,1.8,9.2,5.3,23.2,1.8,0.7,13.9,19.6,NA,0.8,1,1.8,0.072,NA,-0.1,-0.6,-0.7,0.4
"255","Yogi Ferrell\ferreyo01","PG",23,"TOT",46,29,26,3.5,8.6,0.406,1.5,3.8,0.386,2,4.7,0.422,0.492,1.6,1.9,0.831,0.4,2,2.4,3.7,0.9,0.2,1.5,2,10,"PG",23,"BRK",10,151,6.5,0.482,0.551,0.327,2.8,5.5,4.2,16.9,0.6,1,20,19.9,NA,-0.2,0,-0.2,-0.05,NA,-4,-3.3,-7.3,-0.2
"256","Yogi Ferrell\ferreyo01","PG",23,"TOT",46,29,26,3.5,8.6,0.406,1.5,3.8,0.386,2,4.7,0.422,0.492,1.6,1.9,0.831,0.4,2,2.4,3.7,0.9,0.2,1.5,2,10,"PG",23,"DAL",36,1046,14.1,0.541,0.432,0.212,1.7,9.7,5.5,24.1,2,0.6,12.9,19.5,NA,1,0.9,2,0.09,NA,0.5,-0.3,0.2,0.6
"257","Yogi Ferrell\ferreyo01","PG",23,"BRK",10,0,15.1,1.8,4.9,0.367,0.8,2.7,0.296,1,2.2,0.455,0.449,1,1.6,0.625,0.4,0.8,1.2,1.7,0.2,0.2,1.4,1.1,5.4,"PG",23,"TOT",46,1197,13.1,0.533,0.447,0.226,1.8,9.2,5.3,23.2,1.8,0.7,13.9,19.6,NA,0.8,1,1.8,0.072,NA,-0.1,-0.6,-0.7,0.4
"258","Yogi Ferrell\ferreyo01","PG",23,"BRK",10,0,15.1,1.8,4.9,0.367,0.8,2.7,0.296,1,2.2,0.455,0.449,1,1.6,0.625,0.4,0.8,1.2,1.7,0.2,0.2,1.4,1.1,5.4,"PG",23,"BRK",10,151,6.5,0.482,0.551,0.327,2.8,5.5,4.2,16.9,0.6,1,20,19.9,NA,-0.2,0,-0.2,-0.05,NA,-4,-3.3,-7.3,-0.2
"259","Yogi Ferrell\ferreyo01","PG",23,"BRK",10,0,15.1,1.8,4.9,0.367,0.8,2.7,0.296,1,2.2,0.455,0.449,1,1.6,0.625,0.4,0.8,1.2,1.7,0.2,0.2,1.4,1.1,5.4,"PG",23,"DAL",36,1046,14.1,0.541,0.432,0.212,1.7,9.7,5.5,24.1,2,0.6,12.9,19.5,NA,1,0.9,2,0.09,NA,0.5,-0.3,0.2,0.6
"260","Yogi Ferrell\ferreyo01","PG",23,"DAL",36,29,29.1,3.9,9.6,0.412,1.7,4.1,0.403,2.3,5.4,0.418,0.499,1.8,2,0.877,0.4,2.3,2.8,4.3,1.1,0.2,1.6,2.2,11.3,"PG",23,"TOT",46,1197,13.1,0.533,0.447,0.226,1.8,9.2,5.3,23.2,1.8,0.7,13.9,19.6,NA,0.8,1,1.8,0.072,NA,-0.1,-0.6,-0.7,0.4
"261","Yogi Ferrell\ferreyo01","PG",23,"DAL",36,29,29.1,3.9,9.6,0.412,1.7,4.1,0.403,2.3,5.4,0.418,0.499,1.8,2,0.877,0.4,2.3,2.8,4.3,1.1,0.2,1.6,2.2,11.3,"PG",23,"BRK",10,151,6.5,0.482,0.551,0.327,2.8,5.5,4.2,16.9,0.6,1,20,19.9,NA,-0.2,0,-0.2,-0.05,NA,-4,-3.3,-7.3,-0.2
"262","Yogi Ferrell\ferreyo01","PG",23,"DAL",36,29,29.1,3.9,9.6,0.412,1.7,4.1,0.403,2.3,5.4,0.418,0.499,1.8,2,0.877,0.4,2.3,2.8,4.3,1.1,0.2,1.6,2.2,11.3,"PG",23,"DAL",36,1046,14.1,0.541,0.432,0.212,1.7,9.7,5.5,24.1,2,0.6,12.9,19.5,NA,1,0.9,2,0.09,NA,0.5,-0.3,0.2,0.6
"263","Dorian Finney-Smith\finnedo01","PF",23,"DAL",81,35,20.3,1.5,4.1,0.372,0.7,2.4,0.293,0.8,1.8,0.479,0.456,0.6,0.8,0.754,0.7,2.1,2.7,0.8,0.6,0.3,0.6,1.5,4.3,"PF",23,"DAL",81,1642,7.7,0.486,0.574,0.183,3.7,12.4,7.9,6,1.6,1.4,11.1,11.6,NA,-0.1,1.5,1.4,0.041,NA,-2.8,1.3,-1.4,0.2
"264","Bryn Forbes\forbebr01","SG",23,"SAS",36,0,7.9,1,2.8,0.364,0.5,1.5,0.321,0.5,1.3,0.413,0.449,0.1,0.2,0.833,0.1,0.6,0.6,0.6,0,0,0.3,0.6,2.6,"SG",23,"SAS",36,285,5.9,0.462,0.535,0.061,0.8,8.2,4.6,11.7,0.2,0,9.8,17.9,NA,-0.2,0.2,0.1,0.014,NA,-3.2,-2.8,-6,-0.3
"265","Evan Fournier\fournev01","SG",24,"ORL",68,66,32.9,6,13.7,0.439,1.9,5.3,0.356,4.1,8.4,0.491,0.508,3.3,4.1,0.805,0.6,2.4,3.1,3,1,0.1,2.1,2.6,17.2,"SG",24,"ORL",68,2234,13.9,0.555,0.387,0.298,2.1,8.3,5.1,14.8,1.5,0.1,11.8,23.5,NA,1.7,1.1,2.8,0.059,NA,0.8,-2.2,-1.3,0.4
"266","Randy Foye\foyera01","SG",33,"BRK",69,40,18.6,1.7,4.7,0.363,1,2.9,0.33,0.7,1.8,0.418,0.466,0.8,0.9,0.857,0.1,2.1,2.2,2,0.5,0.1,1.2,1.4,5.2,"SG",33,"BRK",69,1284,7.3,0.506,0.625,0.194,0.8,11.9,6.4,15.2,1.3,0.5,18.5,14.4,NA,-0.6,0.7,0.2,0.006,NA,-3,-1,-3.9,-0.6
"267","Tim Frazier\fraziti01","PG",26,"NOP",65,35,23.5,2.5,6.2,0.403,0.6,2,0.313,1.9,4.2,0.446,0.453,1.5,2,0.76,0.5,2.1,2.7,5.2,0.9,0.1,1.6,2,7.1,"PG",26,"NOP",65,1525,12.4,0.504,0.317,0.319,2.3,9.7,6,31.4,1.8,0.3,18,16.3,NA,1,1.4,2.4,0.075,NA,-1.5,-0.7,-2.2,-0.1
"268","Channing Frye\fryech01","C",33,"CLE",74,15,18.9,3.2,7,0.458,1.9,4.5,0.409,1.4,2.5,0.546,0.589,0.9,1,0.851,0.5,3.4,3.9,0.6,0.4,0.5,0.7,1.9,9.1,"C",33,"CLE",74,1398,15.6,0.612,0.644,0.142,3,19.3,11.4,4.9,1.2,2.1,8.8,19.3,NA,2.3,1.4,3.7,0.125,NA,0.8,-1.5,-0.6,0.5
"269","Danilo Gallinari\gallida01","SF",28,"DEN",63,63,33.9,5.3,11.9,0.447,2,5.1,0.389,3.3,6.8,0.491,0.531,5.5,6.1,0.902,0.6,4.5,5.2,2.1,0.6,0.2,1.3,1.5,18.2,"SF",28,"DEN",63,2134,17.4,0.622,0.432,0.516,2,14.7,8.4,9.1,0.9,0.5,8.2,20,NA,6.2,0.7,6.8,0.154,NA,2.9,-2.1,0.8,1.5
"270","Langston Galloway\gallola01","PG",25,"TOT",74,2,20.2,2.8,7.4,0.38,1.6,4.2,0.39,1.2,3.2,0.367,0.49,0.7,0.9,0.797,0.4,1.7,2.1,1.3,0.6,0.1,0.6,1.3,7.9,"PG",25,"TOT",74,1495,10.4,0.51,0.565,0.117,2,9.3,5.6,9.4,1.5,0.3,7.4,18.4,NA,0.2,1.1,1.3,0.04,NA,-0.9,-1.7,-2.6,-0.2
"271","Langston Galloway\gallola01","PG",25,"TOT",74,2,20.2,2.8,7.4,0.38,1.6,4.2,0.39,1.2,3.2,0.367,0.49,0.7,0.9,0.797,0.4,1.7,2.1,1.3,0.6,0.1,0.6,1.3,7.9,"PG",25,"NOP",55,1120,11.2,0.508,0.608,0.118,1.9,9.6,5.7,8.8,1.7,0.4,5.7,19.5,NA,0.2,1,1.2,0.052,NA,-0.3,-1.4,-1.8,0.1
"272","Langston Galloway\gallola01","PG",25,"TOT",74,2,20.2,2.8,7.4,0.38,1.6,4.2,0.39,1.2,3.2,0.367,0.49,0.7,0.9,0.797,0.4,1.7,2.1,1.3,0.6,0.1,0.6,1.3,7.9,"PG",25,"SAC",19,375,8,0.522,0.385,0.115,2.2,8.5,5.4,11.2,0.8,0.2,14.1,15.4,NA,0,0.1,0.1,0.007,NA,-2.5,-2.4,-5,-0.3
"273","Langston Galloway\gallola01","PG",25,"NOP",55,0,20.4,3,8,0.374,1.8,4.9,0.377,1.2,3.1,0.37,0.489,0.7,0.9,0.769,0.4,1.8,2.2,1.2,0.7,0.1,0.5,1.4,8.6,"PG",25,"TOT",74,1495,10.4,0.51,0.565,0.117,2,9.3,5.6,9.4,1.5,0.3,7.4,18.4,NA,0.2,1.1,1.3,0.04,NA,-0.9,-1.7,-2.6,-0.2
"274","Langston Galloway\gallola01","PG",25,"NOP",55,0,20.4,3,8,0.374,1.8,4.9,0.377,1.2,3.1,0.37,0.489,0.7,0.9,0.769,0.4,1.8,2.2,1.2,0.7,0.1,0.5,1.4,8.6,"PG",25,"NOP",55,1120,11.2,0.508,0.608,0.118,1.9,9.6,5.7,8.8,1.7,0.4,5.7,19.5,NA,0.2,1,1.2,0.052,NA,-0.3,-1.4,-1.8,0.1
"275","Langston Galloway\gallola01","PG",25,"NOP",55,0,20.4,3,8,0.374,1.8,4.9,0.377,1.2,3.1,0.37,0.489,0.7,0.9,0.769,0.4,1.8,2.2,1.2,0.7,0.1,0.5,1.4,8.6,"PG",25,"SAC",19,375,8,0.522,0.385,0.115,2.2,8.5,5.4,11.2,0.8,0.2,14.1,15.4,NA,0,0.1,0.1,0.007,NA,-2.5,-2.4,-5,-0.3
"276","Langston Galloway\gallola01","PG",25,"SAC",19,2,19.7,2.2,5.5,0.404,1,2.1,0.475,1.2,3.4,0.359,0.495,0.6,0.6,0.917,0.4,1.5,1.8,1.5,0.3,0.1,0.9,1.1,6,"PG",25,"TOT",74,1495,10.4,0.51,0.565,0.117,2,9.3,5.6,9.4,1.5,0.3,7.4,18.4,NA,0.2,1.1,1.3,0.04,NA,-0.9,-1.7,-2.6,-0.2
"277","Langston Galloway\gallola01","PG",25,"SAC",19,2,19.7,2.2,5.5,0.404,1,2.1,0.475,1.2,3.4,0.359,0.495,0.6,0.6,0.917,0.4,1.5,1.8,1.5,0.3,0.1,0.9,1.1,6,"PG",25,"NOP",55,1120,11.2,0.508,0.608,0.118,1.9,9.6,5.7,8.8,1.7,0.4,5.7,19.5,NA,0.2,1,1.2,0.052,NA,-0.3,-1.4,-1.8,0.1
"278","Langston Galloway\gallola01","PG",25,"SAC",19,2,19.7,2.2,5.5,0.404,1,2.1,0.475,1.2,3.4,0.359,0.495,0.6,0.6,0.917,0.4,1.5,1.8,1.5,0.3,0.1,0.9,1.1,6,"PG",25,"SAC",19,375,8,0.522,0.385,0.115,2.2,8.5,5.4,11.2,0.8,0.2,14.1,15.4,NA,0,0.1,0.1,0.007,NA,-2.5,-2.4,-5,-0.3
"279","Patricio Garino\garinpa01","SG",23,"ORL",5,0,8.6,0,1.4,0,0,1,0,0,0.4,0,0,0,0,NA,0.2,1.2,1.4,0,0,0,0.6,0.8,0,"SG",23,"ORL",5,43,-9.2,0,0.714,0,2.5,15.6,8.9,0,0,0,30,10.2,NA,-0.2,0,-0.2,-0.25,NA,-14.1,-3.3,-17.3,-0.2
"280","Marc Gasol\gasolma01","C",32,"MEM",74,74,34.2,7.2,15.7,0.459,1.4,3.6,0.388,5.8,12.1,0.48,0.503,3.8,4.5,0.837,0.8,5.5,6.3,4.6,0.9,1.3,2.2,2.3,19.5,"C",32,"MEM",74,2531,20.3,0.554,0.231,0.286,2.6,18.8,10.5,24.8,1.4,3.7,11.3,26.4,NA,4.2,3.5,7.7,0.145,NA,2.1,2.2,4.2,4
"281","Pau Gasol\gasolpa01","C",36,"SAS",64,39,25.4,4.7,9.4,0.502,0.9,1.6,0.538,3.9,7.8,0.494,0.548,2,2.9,0.707,1.7,6.2,7.8,2.3,0.4,1.1,1.3,1.7,12.4,"C",36,"SAS",64,1627,20.2,0.578,0.172,0.305,7.6,26.8,17.4,14.7,0.8,3.5,10.6,21.3,NA,3.3,3.1,6.4,0.19,NA,0.9,2.8,3.7,2.4
"282","Rudy Gay\gayru01","SF",30,"SAC",30,30,33.8,6.7,14.7,0.455,1.4,3.8,0.372,5.3,11,0.483,0.502,3.9,4.6,0.855,1.2,5.2,6.3,2.8,1.5,0.9,2.5,2.6,18.7,"SF",30,"SAC",30,1013,17.9,0.559,0.256,0.312,4,17.5,10.8,14.1,2.2,2.3,12.8,25.8,NA,0.8,1,1.8,0.087,NA,0.3,0.4,0.7,0.7
"283","Michael Gbinije\gbinimi01","SG",24,"DET",9,0,3.6,0.1,1.1,0.1,0,0.4,0,0.1,0.7,0.167,0.1,0.2,0.2,1,0.2,0.1,0.3,0.2,0,0,0,0.2,0.4,"SG",24,"DET",9,32,-2.1,0.184,0.4,0.2,6.6,3.5,5.1,7.9,0,0,0,15,NA,-0.1,0,-0.1,-0.136,NA,-7.7,-2.8,-10.5,-0.1
"284","Alonzo Gee\geeal01","SF",29,"DEN",13,0,6.8,0.2,1.1,0.214,0,0.2,0,0.2,0.8,0.273,0.214,0.4,0.7,0.556,0.3,0.8,1.2,0.5,0.4,0.1,0.3,1.1,0.8,"SF",29,"DEN",13,89,3.1,0.306,0.214,0.643,5,13.5,9.3,8.2,2.7,0.9,18.2,10.5,NA,-0.1,0.1,-0.1,-0.032,NA,-5.6,1,-4.6,-0.1
"285","Paul George\georgpa01","SF",26,"IND",75,75,35.9,8.3,18,0.461,2.6,6.6,0.393,5.7,11.4,0.501,0.534,4.5,5,0.898,0.8,5.8,6.6,3.3,1.6,0.4,2.9,2.7,23.7,"SF",26,"IND",75,2689,20.2,0.587,0.368,0.277,2.5,17.9,10.3,16.1,2.2,0.9,12.7,28.9,NA,3.9,3.1,7.1,0.126,NA,3.1,-0.3,2.8,3.2
"286","Marcus Georges-Hunt\georgma01","SG",22,"ORL",5,0,9.6,0.4,1.4,0.286,0.2,0.4,0.5,0.2,1,0.2,0.357,1.8,2,0.9,0.2,1.6,1.8,0.6,0.2,0,0.4,1,2.8,"SG",22,"ORL",5,48,10.2,0.614,0.286,1.429,2.2,18.7,10.2,8.3,1,0,14.9,12.3,NA,0.1,0,0.1,0.107,NA,-3.4,-1.3,-4.7,0
"287","Jonathan Gibson\gibsojo01","PG",29,"DAL",17,0,13.6,2.1,5.6,0.368,0.9,2.6,0.333,1.2,2.9,0.4,0.447,1.2,1.7,0.724,0.1,1.2,1.3,1.5,0.5,0,1.2,1.2,6.2,"PG",29,"DAL",17,231,9.5,0.492,0.474,0.305,0.5,11.1,5.5,18.8,1.8,0,16.3,26.3,NA,-0.3,0.2,-0.1,-0.03,NA,-3.3,-2.2,-5.5,-0.2
"288","Taj Gibson\gibsota01","PF",31,"TOT",78,71,25.5,4.7,9.1,0.515,0,0.2,0.231,4.6,8.9,0.52,0.517,1.4,2,0.715,2,4.2,6.2,0.9,0.5,0.8,1.3,2.1,10.8,"PF",31,"TOT",78,1989,15,0.543,0.018,0.223,8.6,17.9,13.2,5.9,1,2.6,11.9,19.3,NA,1.6,2.5,4,0.097,NA,-2.4,0.3,-2.1,-0.1
"289","Taj Gibson\gibsota01","PF",31,"TOT",78,71,25.5,4.7,9.1,0.515,0,0.2,0.231,4.6,8.9,0.52,0.517,1.4,2,0.715,2,4.2,6.2,0.9,0.5,0.8,1.3,2.1,10.8,"PF",31,"CHI",55,1502,15.4,0.549,0.023,0.225,8.5,19,13.7,6.5,0.9,2.6,11.7,19.2,NA,1.4,1.9,3.3,0.104,NA,-2,0.6,-1.3,0.3
"290","Taj Gibson\gibsota01","PF",31,"TOT",78,71,25.5,4.7,9.1,0.515,0,0.2,0.231,4.6,8.9,0.52,0.517,1.4,2,0.715,2,4.2,6.2,0.9,0.5,0.8,1.3,2.1,10.8,"PF",31,"OKC",23,487,13.8,0.528,0.006,0.218,8.6,14.8,11.7,4.2,1.4,2.5,12.5,19.5,NA,0.2,0.6,0.8,0.076,NA,-3.9,-0.7,-4.6,-0.3
"291","Taj Gibson\gibsota01","PF",31,"CHI",55,55,27.3,5,9.6,0.521,0,0.2,0.167,5,9.4,0.529,0.523,1.5,2.2,0.714,2.2,4.8,6.9,1.1,0.5,0.9,1.4,2.2,11.6,"PF",31,"TOT",78,1989,15,0.543,0.018,0.223,8.6,17.9,13.2,5.9,1,2.6,11.9,19.3,NA,1.6,2.5,4,0.097,NA,-2.4,0.3,-2.1,-0.1
"292","Taj Gibson\gibsota01","PF",31,"CHI",55,55,27.3,5,9.6,0.521,0,0.2,0.167,5,9.4,0.529,0.523,1.5,2.2,0.714,2.2,4.8,6.9,1.1,0.5,0.9,1.4,2.2,11.6,"PF",31,"CHI",55,1502,15.4,0.549,0.023,0.225,8.5,19,13.7,6.5,0.9,2.6,11.7,19.2,NA,1.4,1.9,3.3,0.104,NA,-2,0.6,-1.3,0.3
"293","Taj Gibson\gibsota01","PF",31,"CHI",55,55,27.3,5,9.6,0.521,0,0.2,0.167,5,9.4,0.529,0.523,1.5,2.2,0.714,2.2,4.8,6.9,1.1,0.5,0.9,1.4,2.2,11.6,"PF",31,"OKC",23,487,13.8,0.528,0.006,0.218,8.6,14.8,11.7,4.2,1.4,2.5,12.5,19.5,NA,0.2,0.6,0.8,0.076,NA,-3.9,-0.7,-4.6,-0.3
"294","Taj Gibson\gibsota01","PF",31,"OKC",23,16,21.2,3.9,7.8,0.497,0,0,1,3.8,7.7,0.494,0.5,1.2,1.7,0.718,1.7,2.8,4.5,0.6,0.6,0.7,1.2,1.7,9,"PF",31,"TOT",78,1989,15,0.543,0.018,0.223,8.6,17.9,13.2,5.9,1,2.6,11.9,19.3,NA,1.6,2.5,4,0.097,NA,-2.4,0.3,-2.1,-0.1
"295","Taj Gibson\gibsota01","PF",31,"OKC",23,16,21.2,3.9,7.8,0.497,0,0,1,3.8,7.7,0.494,0.5,1.2,1.7,0.718,1.7,2.8,4.5,0.6,0.6,0.7,1.2,1.7,9,"PF",31,"CHI",55,1502,15.4,0.549,0.023,0.225,8.5,19,13.7,6.5,0.9,2.6,11.7,19.2,NA,1.4,1.9,3.3,0.104,NA,-2,0.6,-1.3,0.3
"296","Taj Gibson\gibsota01","PF",31,"OKC",23,16,21.2,3.9,7.8,0.497,0,0,1,3.8,7.7,0.494,0.5,1.2,1.7,0.718,1.7,2.8,4.5,0.6,0.6,0.7,1.2,1.7,9,"PF",31,"OKC",23,487,13.8,0.528,0.006,0.218,8.6,14.8,11.7,4.2,1.4,2.5,12.5,19.5,NA,0.2,0.6,0.8,0.076,NA,-3.9,-0.7,-4.6,-0.3
"297","Manu Ginóbili\ginobma01","SG",39,"SAS",69,0,18.7,2.5,6.4,0.39,1.3,3.3,0.392,1.2,3.1,0.387,0.491,1.2,1.6,0.804,0.4,1.9,2.3,2.7,1.2,0.2,1.4,1.7,7.5,"SG",39,"SAS",69,1291,13.9,0.532,0.517,0.244,2.5,11.1,6.9,20.8,3.2,1,16.5,20.4,NA,0.6,2.4,3,0.11,NA,0.5,1.4,1.9,1.3
